The role of parathyroid hormone and insulin-like growth factors in hematopoietic niches: physiology and pharmacology,"By R. W. Garrett and Stephen G. Emerson, Published on 01/01/08",https://scholarship.haverford.edu/biology_facpubs/141,,,,,,,,,,,
"Substrate degradation kinetics, microbial diversity and the current efficiency of microbial fuel cells supplied with marine plankton","By C. E. Reimers, H. A. Stecher III, J. C. Westall, et al., Published on 01/01/07",https://scholarship.haverford.edu/chemistry_facpubs/262,,,,,,,,,,,
The Idol as Icon: Andy Warhol’s Material Faith,"By Joshua Alan Ramey, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/205,,,,,,,,,,,
Without Art: Peter Hallward�s Out of This World: Deleuze and the Philosophy of Creation,"By Joshua Alan Ramey, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/186,,,,,,,,,,,
Genetic variation in serotonin transporter alters resting brain function in healthy individuals,"By Hengyi Rao, Seth J. Gillihan, Jiongjiong Wang, et al., Published on 09/01/07",https://scholarship.haverford.edu/psychology_facpubs/244,,,,,,,,,,,
NF-Ya Activates Multiple Hematopoietic Stem Cell (HSC) Regulatory Genes and Promotes HSC Self-Renewal,"By J. Zhu, J. Zhang, Gerard Joe, et al., Published on 01/01/05",https://scholarship.haverford.edu/biology_facpubs/107,,,,,,,,,,,
Bouteflika and the Challenge of Political Stability,"By Robert A. Mortimer, Published on 01/01/04",https://scholarship.haverford.edu/polisci_facpubs/99,,,,,,,,,,,
The Alphabet,"By Ron Silliman, Published on 01/01/08",https://scholarship.haverford.edu/english_facpubs/247,,,,,,,,,,,
Hong Mai’s ‘Record of the Listerner’ and its Song Dynasty Context [Book Review],"By Paul Jakov Smith, Published on 10/01/08",https://scholarship.haverford.edu/religion_facpubs/216,,,,,,,,,,,
Introduction: The evolution of disease in Africa,"By Iruka N. Okeke, Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/292,,,,,,,,,,,
Accumbal Neurons that are Activated during Cocaine Self-Administration are Spared from Inhibitory Effects of Repeated Cocaine Self-Administration,"Hypoactivity of the accumbens is induced by repeated cocaine exposure and is hypothesized to play a role in cocaine addiction. However, it is difficult to understand how a general hypoactivity of the accumbens, which facilitates multiple types of motivated behaviors, could contribute to the selective increase in drug-directed behavior that defines addiction. Electrophysiological recordings, made during sessions in which rats self-administer cocaine, show that most accumbal neurons that encode events related to drug-directed behavior achieve and maintain higher firing rates during the period of cocaine exposure (Task-Activated neurons) than do other accumbal neurons (Task-Non-Activated neurons).",https://scholarship.haverford.edu/psychology_facpubs/344,,,,,,,,,,,
"Curvature fields, topology, and the dynamics of spatiotemporal chaos","By Nicholas T. Ouellette and Jerry P. Gollub, Published on 01/01/07",https://scholarship.haverford.edu/physics_facpubs/105,,,,,,,,,,,
Connecting loose ends:  a unique linear plasmid or a new model system?,"By Iruka N. Okeke, Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/331,,,,,,,,,,,
Infectious disease research in developing countries:  positioning science to address poverty and stimulate human development.,"By Iruka N. Okeke, Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/360,,,,,,,,,,,
A second large plasmid encodes conjugative transfer and antimicrobial resistance in O119: H2 and some typical O111 enteropathogenic Escherichia coli.,"By A. I. Nwaneshiudu '03, Tania Mucci '04, D. J. Pickard, et al., Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/334,,,,,,,,,,,
"Review of Stephen Wailes, Spirituality and Politics in the Works of Hrotsvit of Gandersheim in Speculum","By Maud Burnett McInerney, Published on 07/01/07",https://scholarship.haverford.edu/english_facpubs/189,,,,,,,,,,,
Aristotle on the desirability of friends,"By Aryeh L. Kosman, Published on 04/01/04",https://scholarship.haverford.edu/philosophy_facpubs/67,,,,,,,,,,,
Stain Removal: On Race and Ethics,"By J. Reid Miller, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/109,,,,,,,,,,,
"Review of Bruce Holsinger, The Premodern Condition","By Maud Burnett McInerney, Published on 01/01/07",https://scholarship.haverford.edu/english_facpubs/187,,,,,,,,,,,
Downtown,"By Stephen J. McGovern and David Goldfield, Published on 01/01/07",https://scholarship.haverford.edu/polisci_facpubs/60,,,,,,,,,,,
Bewitching Politics and Unruly Performances: Mother Shipton Gets Her Kicks in Restoration and Eighteenth-Century Popular and Print Culture,"By Laura McGrane, Published on 01/01/07",https://scholarship.haverford.edu/english_facpubs/61,,,,,,,,,,,
"SFI++. II. A New I-Band Tully-Fisher Catalog, Derivation of Peculiar Velocities, and Data Set Properties","By Karen Masters, Christopher M. Springob, and M. P. Haynes, Published on 01/01/07",https://scholarship.haverford.edu/astronomy_facpubs/479,,,,,,,,,,,
Emergence of Mammalian Cell-Adapted Vesicular Stomatitis Virus from Persistent Infections of Insect Vector Cells,"By Isabel S. Novella, Bonnie E. Ebendick-Corpus, Selene Zárate, et al., Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/591,,,,,,,,,,,
The Formation of a Realistic Disk Galaxy in Lambda Dominated Cosmologies,"By Fabio Governato, L. Mayer, J. Wadsley, et al., Published on 01/01/04",https://scholarship.haverford.edu/astronomy_facpubs/218,,,,,,,,,,,
"Geometric Tests of Cosmological Models: I. Probing Dark Energy Using the Kinematics of High Redshift Galaxies,","By Karen Masters, C. Marinoni, A. Saintonge, et al., Published on 01/01/07",https://scholarship.haverford.edu/astronomy_facpubs/537,,,,,,,,,,,
Geometrical tests of cosmological models III. The Cosmology-evolution diagram at z = 1,"By Karen Masters, C. Marinoni, A. Saintonge, et al., Published on 01/01/07",https://scholarship.haverford.edu/astronomy_facpubs/536,,,,,,,,,,,
The CN Stretching Band of Aliphatic Thiocyanate is Sensitive to Solvent Dynamics and Specific Solvation,"By Mark G. Maienschein-Cline '07 and Casey H. Londergan, Published on 01/01/07",https://scholarship.haverford.edu/chemistry_facpubs/102,,,,,,,,,,,
"Human embryonic, fetal, and adult hemoglobin have different subunit interface strengths. Correlation with lifespan in the red cell","By L. R. Manning, J. E. Russell, J. C. Padovan, et al., Published on 01/01/07",https://scholarship.haverford.edu/mathematics_facpubs/47,,,,,,,,,,,
"After 9/11: Goal disruption, emotional support, and psychological health in a lower exposure sample","By Erina L. MacGeorge, Wendy Samter, Bo Feng, et al., Published on 02/01/07",https://scholarship.haverford.edu/psychology_facpubs/245,,,,,,,,,,,
Understanding the Goodness of Inference: Modality and Reference in Frege's System of Logic,"By Danielle Macbeth, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/94,,,,,,,,,,,
"Observation and dynamics of ""charge-transfer isomers""","By T. Ito, N. Imai, T. Yamaguchi, et al., Published on 01/01/04",https://scholarship.haverford.edu/chemistry_facpubs/106,,,,,,,,,,,
Pragmatism and Objective Truth,"By Danielle Macbeth, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/76,,,,,,,,,,,
"Logical Analysis, Reduction, and Philosophical Understanding","By Danielle Macbeth, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/95,,,,,,,,,,,
Naturalism in the Philosophy of Mathematics,"By Danielle Macbeth, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/75,,,,,,,,,,,
Striving for Truth in the Practice of Mathematics: Kant and Frege,"By Danielle Macbeth, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/74,,,,,,,,,,,
Solvent Dynamical Control of Ultrafast Ground State Electron Transfer: Implications for Class II-III Mixed Valency,"By Benjamin J. Lear, Starla D. Glover, J. Catherine Salsman, et al., Published on 01/01/07",https://scholarship.haverford.edu/chemistry_facpubs/103,,,,,,,,,,,
"Castaways, outcasts, and cyberball: Social  isolation, interpersonal rejection, and ostracism on Exile Island.","By Benjamin Le and Gary W. Lewandowski Jr., Published on 01/01/07",https://scholarship.haverford.edu/psychology_facpubs/273,,,,,,,,,,,
Helicobacter pylori in gastroduodenal diseases,"By O. O. Lawal, O. O. Rotimi, and Iruka N. Okeke, Published on 01/01/07",https://scholarship.haverford.edu/biology_facpubs/332,,,,,,,,,,,
Ontological Differences: Being and Substance in Book V of the Metaphysics,"By Aryeh L. Kosman, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/229,,,,,,,,,,,
Outwitting to outlast: The role of impression management on Survivor,"By Benjamin Le and Gary W. Lewandowski Jr., Published on 01/01/07",https://scholarship.haverford.edu/psychology_facpubs/96,,,,,,,,,,,
"Rhodobacter capsulatus porphobilinogen synthase, a high activity metal ion independent hexamer","By David W. Bollivar, Cheryl Clauson, Rachel Lighthall, et al., Published on 01/01/04",https://scholarship.haverford.edu/biology_facpubs/198,,,,,,,,,,,
After Emancipation: Jewish Religious Responses to Modernity,"By Ken Koltun-Fromm, Published on 01/01/07",https://scholarship.haverford.edu/religion_facpubs/184,,,,,,,,,,,
Depth versus Breadth,"By Esther Zirbel, Published on 01/01/06",https://scholarship.haverford.edu/physics_facpubs/403,,,,,,,,,,,
Rewriting the Legal Family: Beyond Exclusivity to a Care-Based Standard,"By Matthew Kavanagh, Published on 01/01/04",https://scholarship.haverford.edu/polisci_facpubs/234,,,,,,,,,,,
Justice And Virtue: The Republic’s Inquiry into Proper Difference,"By Aryeh L. Kosman, Published on 01/01/07",https://scholarship.haverford.edu/philosophy_facpubs/228,,,,,,,,,,,
"I Smoothed the Way, I Opened the Doors: Women in the Yoruba-Orisha Tradition of Trinidad","By Tracey E. Hucks, Published on 01/01/06",https://scholarship.haverford.edu/religion_facpubs/27,,,,,,,,,,,
"Review of Amy Hollywood, Sensible Ecstasy: Mysticism, Sexual Difference and the Demands of History","By Maud Burnett McInerney, Published on 04/01/04",https://scholarship.haverford.edu/english_facpubs/191,,,,,,,,,,,
Red State Blues,"By Asali Solomon, Published on 04/01/06",https://scholarship.haverford.edu/english_facpubs/172,,,,,,,,,,,
"Troubling Minds: The Cultural Politics of Genius in the United States, 1840-1890","The nature of genius has long been a subject of fascination and critique. Over the course of the mid- to late-nineteenth century, the representative capacities of the idea of genius in the United States shifted toward an increasingly detailed, psychologized, and sexualized notion of the individual-the genius as pathological subject. In Troubling Minds, Gustavus Stadler takes a broader view, locating in the concept of genius the predecessor to the modern idea of culture. In this book Stadler illuminates genius by examining its changing meanings in American discourses. For example, he unpacks the label of genius by viewing its volatility in relation to the political contingencies of the era, as U.S. society struggled with slavery, civil war, postwar reconciliation, and expansion. Stadler also reveals instances during this period of American history in which writers' uses of the word reflected changes in, as well as resistances to, the dominant understanding of the relationship between culture and politics. Engaging with writers and public figures including Ralph Waldo Emerson, Margaret Fuller, Frederick Douglass, Jenny Lind, William Wells Brown, Louisa May Alcott, and Henry James, Troubling Minds demonstrates how racial, sexual, and class politics of the day influenced the perception of genius. Many critics today treat genius skeptically (if not with outright hostility) because they believe that it operates outside of history. Troubling Minds situates genius into a historical context, placing it firmly in a national intellectual discourse that was grappling not only with grave political crises but also with vast transformations in the ways in which literature was produced, distributed, and consumed. Stadler revitalizes the idea of genius and reintroduces it to our lingua franca. --publisher-supplied description",https://scholarship.haverford.edu/english_facpubs/89,,,,,,,,,,,
Growing More Mature: Insights from the Lives of Highly Achieving Men and Women,"By Douglas Hamilton Heath, Published on 01/01/06",https://scholarship.haverford.edu/psychology_facpubs/351,,,,,,,,,,,
Get Down: Stories,"By Asali Solomon, Published on 10/01/06",https://scholarship.haverford.edu/english_facpubs/167,,,,,,,,,,,
Gwendolyn Brooks' Indispensable 'Maud Martha' [book review],"By Asali Solomon, Published on 10/01/06",https://scholarship.haverford.edu/english_facpubs/175,,,,,,,,,,,
Framework for Conceptual Change in Cosmos in the Classroom,"By Esther Zirbel, Published on 01/01/05",https://scholarship.haverford.edu/physics_facpubs/405,,,,,,,,,,,
